,Id,category,subcat
2012,1002456772,bottom,12015009001
2013,1002457191,top,12015003002
2014,1002457545,bottom,12015009004
2015,1002458526,bottom,12015009004
2016,1002458988,outer,12015004004
2017,1002459119,top,12015003002
2018,1002459124,top,12015003004
2019,1002459964,outer,12015004003
2020,1002460598,shoes,12016013006
2021,1002460841,bottom,12015009001
2022,1002462518,top,12015003002
2023,1002464927,bags,12016021003
2024,1002465319,bottom,12015009001
2025,1002465422,bottom,12015009005
2026,1002465752,bags,12016001001
2027,1002466020,top,12015003002
2028,1002466477,top,12015003004
2029,1002466514,shoes,12016013002001
2030,1002466817,shoes,12016013002001
2031,1002466886,shoes,12016013007001
2032,1002467177,outer,12015004003
2033,1002468090,outer,12015004001
2034,1002469535,shoes,12016013008
2035,1002469599,top,12015003003
2036,1002470159,top,12015003003
2037,1002471755,shoes,12016013002001
2038,1002471864,top,12015003005
2039,1002472431,top,12015003002
2040,1002472559,bags,12016021008
2041,1002473412,outer,12015004001
2042,1002474630,shoes,12016013008
2043,1002474817,outer,12015004004
2044,1002475363,shoes,12016013007001
2045,1002476489,shoes,12016013004004
2046,1002476732,shoes,12016013001001
2047,1002477781,outer,12015004003
2048,1002478312,top,12015003002
2049,1002478327,outer,12015004003
2050,1002478815,bottom,12015009002
2051,1002480225,bottom,12015009001
2052,1002480868,shoes,12016013004005
2053,1002481530,top,12015003007
2054,1002482455,top,12015003004
2055,1002483089,shoes,12016013007001
2056,1002485706,shoes,12016013002001
2057,1002487846,bottom,12015009001
2058,1002488126,shoes,12016013002001
2059,1002488785,bottom,12015009001
2060,1002488904,shoes,12016013002001
2061,1002489203,top,12015003002
2062,1002489936,top,12015003003
2063,1002490201,bottom,12015009001
2064,1002490520,top,12015003004
2065,1002490962,outer,12015004003
2066,1002491082,outer,12015004004
2067,1002493904,outer,12015004003
2068,1002494029,top,12015003003
2069,1002494181,outer,12015004003
2070,1002494510,outer,12015004003
2071,1002496709,shoes,12016013002001
2072,1002496759,top,12015003005
2073,1002497353,bottom,12015009001
2074,1002497619,outer,12015004004
2075,1002497898,top,12015003002
2076,1002498063,outer,12015004004
2077,1002498443,shoes,12016013004005
2078,1002498586,outer,12015004003
2079,1002502159,top,12015003003
2080,1002504004,bottom,12015009001
2081,1002505227,bottom,12015009001
2082,1002505586,bottom,12015009001
2083,1002505594,outer,12015004002
2084,1002507375,shoes,12016013008
2085,1002507529,shoes,12016013001003
2086,1002507641,shoes,12016013002001
2087,1002507772,outer,12015004001
2088,1002508552,top,12015003003
2089,1002509803,shoes,12016013007001
2090,1002510236,bags,12016021006
2091,1002510366,bags,12016001001
2092,1002510387,shoes,12016013007001
2093,1002510856,top,12015003007
2094,1002511000,shoes,12016013002001
2095,1002511449,bottom,12015009001
2096,1002511553,bags,12016021008
2097,1002514227,outer,12015004001
2098,1002515732,bottom,12015009004
2099,1002516277,bags,12016001001
2100,1002517490,shoes,12016013002001
2101,1002517854,top,12015003002
2102,1002517966,top,12015003003
2103,1002518076,shoes,12016013002001
2104,1002518488,outer,12015004004
2105,1002518549,top,12015003003
2106,1002520273,outer,12015004003
2107,1002521534,top,12015003004
2108,1002521989,outer,12015004001
2109,1002522324,outer,12015004001
2110,1002522722,shoes,12016013002001
2111,1002523776,shoes,12016013007001
2112,1002524096,bottom,12015009004
2113,1002524155,bags,12016021006
2114,1002524603,bags,12016001001
2115,1002525004,top,12015003003
2116,1002525087,top,12015003006
2117,1002525401,shoes,12016013002001
2118,1002525493,shoes,12016013007001
2119,1002525741,top,12015003003
2120,1002525757,top,12015003002
2121,1002525780,top,12015003002
2122,1002529470,top,12015003002
2123,1002529862,bags,12016001003
2124,1002530149,shoes,12016013002001
2125,1002533303,shoes,12016013001001
2126,1002533757,shoes,12016013002001
2127,1002535121,top,12015003002
2128,1002536126,shoes,12016013002002
2129,1002536986,top,12015003007
2130,1002538158,outer,12015004003
2131,1002538623,top,12015003002
2132,1002538746,outer,12015004004
2133,1002539577,outer,12015004004
2134,1002542046,outer,12015004003
2135,1002542119,top,12015003003
2136,1002543490,shoes,12016013002002
2137,1002545329,bottom,12015009005
2138,1002547707,bags,12016021006
2139,1002549167,bags,12016021008
2140,1002550507,shoes,12016013008
2141,1002552396,shoes,12016013002001
2142,1002552563,top,12015003002
2143,1002552618,bags,12016001003
2144,1002553563,shoes,12016013008
2145,1002554072,bags,12016021008
2146,1002554682,shoes,12016013002002
2147,1002556840,bottom,12015009005
2148,1002556944,bags,12016021006
2149,1002557651,top,12015003002
2150,1002557824,shoes,12016013004001
2151,1002558225,outer,12015004001
2152,1002558277,shoes,12016013004004
2153,1002559037,bags,12016021003
2154,1002559156,outer,12015004001
2155,1002559825,outer,12015004003
2156,1002560620,bags,12016021008
2157,1002561113,shoes,12016013002001
2158,1002561973,bags,12016021001
2159,1002563023,bags,12016001001
2160,1002563131,shoes,12016013001004
2161,1002564595,shoes,12016013002001
2162,1002565444,top,12015003002
2163,1002565793,top,12015003002
2164,1002566021,top,12015003007
2165,1002566613,top,12015003002
2166,1002566791,bags,12016001008
2167,1002567232,bottom,12015009004
2168,1002569805,outer,12015004004
2169,1002569964,shoes,12016013002001
2170,1002571149,top,12015003004
2171,1002572104,shoes,12016013002002
2172,1002572150,shoes,12016013002001
2173,1002572355,bags,12016021003
2174,1002572706,bags,12016001003
2175,1002573223,bags,12016021006
2176,1002573981,bags,12016001001
2177,1002574720,bags,12016021008
2178,1002575721,bottom,12015009004
2179,1002576254,top,12015003004
2180,1002576534,shoes,12016013002003
2181,1002576966,top,12015003002
2182,1002577912,top,12015003002
2183,1002578009,bags,12016021006
2184,1002578999,outer,12015004003
2185,1002579040,top,12015003006
2186,1002579505,shoes,12016013002002
2187,1002580397,shoes,12016013002001
2188,1002581071,top,12015003003
2189,1002581401,outer,12015004003
2190,1002582015,bags,12016021008
2191,1002582284,top,12015003002
2192,1002582397,outer,12015004003
2193,1002582600,outer,12015004003
2194,1002582676,top,12015003002
2195,1002582872,outer,12015004003
2196,1002582897,bottom,12015009001
2197,1002584338,top,12015003002
2198,1002584663,bottom,12015009001
2199,1002584972,shoes,12016013002001
2200,1002585863,top,12015003004
2201,1002586598,shoes,12016013007001
2202,1002587661,bags,12016021008
2203,1002588226,top,12015003003
2204,1002588274,top,12015003007
2205,1002589475,top,12015003004
2206,1002589909,shoes,12016013002001
2207,1002590111,bottom,12015009004
2208,1002590299,bags,12016001001
2209,1002590386,shoes,12016013002001
2210,1002591384,shoes,12016013008
2211,1002594265,shoes,12016013004004
2212,1002594315,shoes,12016013002001
2213,1002594778,bottom,12015009001
2214,1002594943,top,12015003002
2215,1002594983,outer,12015004002
2216,1002594993,shoes,12016013004003
2217,1002595019,outer,12015004004
2218,1002596618,shoes,12016013008
2219,1002596841,top,12015003004
2220,1002596847,outer,12015004004
2221,1002597225,top,12015003003
2222,1002597470,bags,12016021003
2223,1002598000,outer,12015004004
2224,1002599175,top,12015003002
2225,1002599785,outer,12015004003
2226,1002600036,outer,12015004001
2227,1002600765,outer,12015004002
2228,1002602913,top,12015003003
2229,1002603298,shoes,12016013008
2230,1002605579,bags,12016001003
2231,1002606292,bottom,12015009001
2232,1002607231,bags,12016021008
2233,1002610834,bags,12016021008
2234,1002611189,top,12015003002
2235,1002611728,outer,12015004004
2236,1002612180,top,12015003003
2237,1002616972,bottom,12015009002
2238,1002618812,top,12015003004
2239,1002619569,bottom,12015009005
2240,1002619999,top,12015003004
2241,1002620375,outer,12015004001
2242,1002622048,shoes,12016013002002
2243,1002622209,bottom,12015009005
2244,1002622559,bottom,12015009001
2245,1002622756,top,12015003005
2246,1002622790,top,12015003005
2247,1002623374,bags,12016021006
2248,1002624838,bags,12016021008
2249,1002626275,outer,12015004001
2250,1002628267,shoes,12016013008
2251,1002629150,outer,12015004004
2252,1002629519,outer,12015004004
2253,1002629638,top,12015003002
2254,1002630679,bottom,12015009004
2255,1002632247,bags,12016001008
2256,1002633341,bags,12016001001
2257,1002633398,top,12015003002
2258,1002633679,top,12015003006
2259,1002634943,outer,12015004001
2260,1002635107,top,12015003002
2261,1002635678,top,12015003003
2262,1002636443,bags,12016001003
2263,1002636478,shoes,12016013001001
2264,1002637248,outer,12015004001
2265,1002640841,outer,12015004003
2266,1002640849,bottom,12015009005
2267,1002641705,top,12015003006
2268,1002641912,bottom,12015009005
2269,1002642015,bags,12016021008
2270,1002643212,outer,12015004001
2271,1002643460,top,12015003003
2272,1002646121,top,12015003002
2273,1002646272,shoes,12016013001002
2274,1002651308,top,12015003003
2275,1002651518,bottom,12015009002
2276,1002651532,bottom,12015009005
2277,1002651796,top,12015003002
2278,1002651821,top,12015003002
2279,1002652285,outer,12015004004
2280,1002652476,top,12015003006
2281,1002652479,top,12015003006
2282,1002652858,bags,12016021006
2283,1002656408,bottom,12015009002
2284,1002656558,bags,12016001001
2285,1002656815,top,12015003002
2286,1002656926,top,12015003007
2287,1002657879,bottom,12015009001
2288,1002658842,bags,12016021008
2289,1002659778,top,12015003007
2290,1002661246,outer,12015004001
2291,1002661390,outer,12015004001
2292,1002664502,outer,12015004003
2293,1002664822,bottom,12015009005
2294,1002664829,bottom,12015009005
2295,1002665195,bottom,12015009005
2296,1002665857,bottom,12015009005
2297,1002665960,outer,12015004003
2298,1002665964,outer,12015004001
2299,1002666153,bags,12016001003
2300,1002666203,bags,12016001009
2301,1002666762,bags,12016021006
2302,1002668288,bottom,12015009003
2303,1002668797,shoes,12016013004004
2304,1002669245,bags,12016001001
2305,1002670079,bags,12016001003
2306,1002670218,bags,12016001001
2307,1002672740,top,12015003002
2308,1002672843,shoes,12016013002002
2309,1002675185,shoes,12016013002001
2310,1002678904,top,12015003003
2311,1002679493,outer,12015004002
2312,1002679525,top,12015003007
2313,1002682116,bottom,12015009001
2314,1002684963,bags,12016001003
2315,1002686377,top,12015003004
2316,1002689395,bags,12016001002
2317,1002690346,bottom,12015009003
2318,1002690898,shoes,12016013007001
2319,1002692386,top,12015003007
2320,1002693851,outer,12015004001
2321,1002693905,outer,12015004001
2322,1002694053,bags,12016021008
2323,1002694269,top,12015003004
2324,1002694337,shoes,12016013001004
2325,1002696776,top,12015003005
2326,1002696777,top,12015003005
2327,1002697958,outer,12015004004
2328,1002698089,top,12015003002
2329,1002698681,outer,12015004004
2330,1002699029,top,12015003003
2331,1002699544,shoes,12016013004005
2332,1002700018,top,12015003004
2333,1002700221,top,12015003006
2334,1002700432,bottom,12015009005
2335,1002702321,outer,12015004002
2336,1002703314,shoes,12016013007001
2337,1002703981,bags,12016001004001
2338,1002704059,top,12015003004
2339,1002704111,bags,12016001004001
2340,1002704176,bags,12016001004001
2341,1002704509,shoes,12016013004005
2342,1002704564,bags,12016021008
2343,1002705792,shoes,12016013001005
2344,1002705962,top,12015003006
2345,1002706707,bottom,12015009005
2346,1002706994,bottom,12015009005
2347,1002707452,bags,12016001003
2348,1002708337,top,12015003007
2349,1002708827,outer,12015004001
2350,1002710497,bags,12016021006
2351,1002712521,bags,12016001004002
2352,1002712998,bags,12016001001
2353,1002713538,top,12015003003
2354,1002714151,top,12015003004
2355,1002714323,top,12015003003
2356,1002715470,top,12015003006
2357,1002717100,bags,12016001002
2358,1002717719,shoes,12016013001001
2359,1002719257,shoes,12016013003002
2360,1002719587,top,12015003006
2361,1002719843,top,12015003003
2362,1002720621,bottom,12015009002
2363,1002721100,bottom,12015009005
2364,1002721167,outer,12015004004
2365,1002722110,top,12015003003
2366,1002722496,top,12015003003
2367,1002722765,top,12015003006
2368,1002723440,bottom,12015009004
2369,1002725575,bottom,12015009003
2370,1002727135,shoes,12016013001004
2371,1002727491,top,12015003003
2372,1002727565,top,12015003007
2373,1002728384,top,12015003003
2374,1002728398,bottom,12015009005
2375,1002728790,bags,12016021008
2376,1002728912,shoes,12016013001002
2377,1002728958,outer,12015004003
2378,1002729605,top,12015003005
2379,1002729938,bags,12016001001
2380,1002730419,shoes,12016013008
2381,1002731529,outer,12015004002
2382,1002731923,shoes,12016013004001
2383,1002732051,bags,12016001001
2384,1002734133,top,12015003004
2385,1002734904,shoes,12016013004001
2386,1002736485,top,12015003006
2387,1002736618,bags,12016021003
2388,1002737827,top,12015003003
2389,1002738097,top,12015003003
2390,1002738398,outer,12015004001
2391,1002738786,shoes,12016013001002
2392,1002739024,bags,12016001008
2393,1002741043,bags,12016021008
2394,1002745600,bags,12016001001
2395,1002745847,outer,12015004001
2396,1002746862,top,12015003007
2397,1002746992,shoes,12016013004001
2398,1002747282,shoes,12016013004005
2399,1002747363,bottom,12015009002
2400,1002747483,shoes,12016013001001
2401,1002747849,top,12015003006
2402,1002747904,top,12015003006
2403,1002747956,top,12015003006
2404,1002749611,shoes,12016013004002
2405,1002749793,bottom,12015009005
2406,1002751273,bags,12016001003
2407,1002751992,bottom,12015009001
2408,1002752025,shoes,12016013004001
2409,1002752578,outer,12015004002
2410,1002753055,top,12015003004
2411,1002753499,bags,12016021008
2412,1002753564,bags,12016021008
2413,1002754086,top,12015003003
2414,1002754169,top,12015003007
2415,1002754913,bags,12016001003
2416,1002755148,shoes,12016013001002
2417,1002755210,bottom,12015009005
2418,1002755270,top,12015003004
2419,1002755275,top,12015003004
2420,1002755829,bottom,12015009004
2421,1002757030,shoes,12016013001002
2422,1002757408,bags,12016001004001
2423,1002758555,top,12015003004
2424,1002758647,bags,12016021008
2425,1002758742,outer,12015004002
2426,1002758888,outer,12015004004
2427,1002759370,bags,12016021006
2428,1002759413,bottom,12015009005
2429,1002759456,bags,12016001008
2430,1002760144,bottom,12015009002
2431,1002761176,top,12015003002
2432,1002761723,top,12015003002
2433,1002761833,bottom,12015009005
2434,1002761934,shoes,12016013001002
2435,1002764126,bags,12016001003
2436,1002766909,top,12015003003
2437,1002766941,bottom,12015009002
2438,1002767762,top,12015003003
2439,1002767860,top,12015003007
2440,1002767966,bags,12016001004004
2441,1002767977,shoes,12016013001004
2442,1002769028,shoes,12016013001002
2443,1002769199,outer,12015004004
2444,1002769246,bags,12016021006
2445,1002769402,bottom,12015009002
2446,1002769448,bags,12016021006
2447,1002770211,shoes,12016013001002
2448,1002770224,shoes,12016013004002
2449,1002771165,bags,12016001001
2450,1002772094,top,12015003006
2451,1002773849,bottom,12015009004
2452,1002774206,outer,12015004001
2453,1002775863,top,12015003004
2454,1002776739,shoes,12016013007001
2455,1002777760,top,12015003003
2456,1002778078,outer,12015004003
2457,1002779448,bags,12016021008
2458,1002779475,bottom,12015009005
2459,1002779803,bottom,12015009002
2460,1002780408,bags,12016001001
2461,1002781546,top,12015003002
2462,1002782081,top,12015003006
2463,1002784398,bottom,12015009005
2464,1002785059,top,12015003004
2465,1002786603,top,12015003006
2466,1002787242,shoes,12016013008
2467,1002788075,shoes,12016013008
2468,1002788334,top,12015003003
2469,1002788808,top,12015003004
2470,1002788901,top,12015003003
2471,1002790586,outer,12015004003
2472,1002792685,bottom,12015009005
2473,1002793122,shoes,12016013007001
2474,1002793654,bottom,12015009005
2475,1002793886,bottom,12015009005
2476,1002794174,shoes,12016013003002
2477,1002794349,shoes,12016013001004
2478,1002794386,bottom,12015009002
2479,1002794827,top,12015003006
2480,1002795505,shoes,12016013001001
2481,1002795710,shoes,12016013001002
2482,1002797204,shoes,12016013007001
2483,1002797737,top,12015003006
2484,1002799094,top,12015003006
2485,1002800337,top,12015003005
2486,1002800500,bottom,12015009002
2487,1002800532,bags,12016001003
2488,1002800640,bags,12016021008
2489,1002800678,bags,12016021008
2490,1002800879,top,12015003007
2491,1002800959,shoes,12016013001004
2492,1002801437,bags,12016021008
2493,1002801451,bottom,12015009004
2494,1002801480,bottom,12015009005
2495,1002802926,shoes,12016013004001
2496,1002802962,shoes,12016013001002
2497,1002804498,bottom,12015009002
2498,1002805686,outer,12015004002
2499,1002806380,top,12015003003
2500,1002806765,bottom,12015009004
2501,1002807037,bags,12016021008
2502,1002807147,shoes,12016013001002
2503,1002807215,bags,12016001003
2504,1002807232,top,12015003007
2505,1002807369,outer,12015004002
2506,1002807841,top,12015003006
2507,1002808048,shoes,12016013001004
2508,1002809778,bottom,12015009005
2509,1002810179,bottom,12015009003
2510,1002810207,bags,12016001001
2511,1002810300,outer,12015004002
2512,1002810440,outer,12015004004
2513,1002811211,top,12015003005
2514,1002811246,bags,12016021008
2515,1002811579,shoes,12016013007001
2516,1002812457,shoes,12016013009
2517,1002812871,bottom,12015009005
2518,1002812953,top,12015003004
2519,1002813147,bottom,12015009004
2520,1002813261,bags,12016021008
2521,1002813263,shoes,12016013001002
2522,1002814536,outer,12015004004
2523,1002815635,top,12015003006
2524,1002816229,top,12015003004
2525,1002816328,top,12015003006
2526,1002816489,bags,12016001001
2527,1002817378,outer,12015004001
2528,1002817447,top,12015003004
2529,1002817461,top,12015003004
2530,1002818052,outer,12015004001
2531,1002819027,top,12015003003
2532,1002819939,bags,12016021003
2533,1002822680,top,12015003003
2534,1002824474,shoes,12016013001002
2535,1002824605,top,12015003004
2536,1002825152,bags,12016001008
2537,1002825208,outer,12015004003
2538,1002826435,top,12015003002
2539,1002827342,shoes,12016013007001
2540,1002827372,top,12015003005
2541,1002827601,shoes,12016013001004
2542,1002827654,shoes,12016013004001
2543,1002828093,top,12015003006
2544,1002828280,top,12015003003
2545,1002829611,bags,12016001003
2546,1002831448,shoes,12016013007001
2547,1002833293,shoes,12016013008
2548,1002834512,shoes,12016013001004
2549,1002834937,outer,12015004002
2550,1002834983,shoes,12016013001002
2551,1002835353,shoes,12016013001002
2552,1002835643,outer,12015004003
2553,1002835830,top,12015003005
2554,1002835876,bags,12016001003
2555,1002835927,bags,12016001003
2556,1002836016,bottom,12015009002
2557,1002836089,bottom,12015009004
2558,1002837218,shoes,12016013008
2559,1002838184,bags,12016001001
2560,1002838431,outer,12015004001
2561,1002838795,bottom,12015009005
2562,1002840100,bags,12016001001
2563,1002840624,bags,12016021001
2564,1002841215,outer,12015004002
2565,1002842046,bags,12016021008
2566,1002842073,bottom,12015009002
2567,1002842119,shoes,12016013001002
2568,1002842407,bags,12016021008
2569,1002843180,top,12015003004
2570,1002843239,shoes,12016013001004
2571,1002843279,top,12015003004
2572,1002843349,bottom,12015009004
2573,1002843865,bottom,12015009004
2574,1002844122,bottom,12015009005
2575,1002844317,shoes,12016013003002
2576,1002844455,top,12015003004
2577,1002844541,bottom,12015009003
2578,1002845315,bottom,12015009001
2579,1002845972,bottom,12015009005
2580,1002846066,bags,12016021008
2581,1002846695,bottom,12015009005
2582,1002847648,top,12015003006
2583,1002847951,shoes,12016013001004
2584,1002848006,outer,12015004001
2585,1002848538,top,12015003007
2586,1002849001,bags,12016001008
2587,1002849382,top,12015003003
2588,1002850005,bags,12016001003
2589,1002850556,top,12015003005
2590,1002851554,outer,12015004004
2591,1002851896,top,12015003006
2592,1002853721,bottom,12015009004
2593,1002853889,outer,12015004001
2594,1002856235,outer,12015004002
2595,1002856721,top,12015003004
2596,1002857062,bottom,12015009004
2597,1002859074,outer,12015004001
2598,1002859755,bags,12016001002
2599,1002859879,outer,12015004004
2600,1002860633,outer,12015004003
2601,1002860775,bags,12016001003
2602,1002861589,bags,12016021008
2603,1002861969,outer,12015004003
2604,1002863742,shoes,12016013001002
2605,1002863945,shoes,12016013007001
2606,1002864460,outer,12015004001
2607,1002864624,shoes,12016013004002
2608,1002864951,shoes,12016013001004
2609,1002866389,bags,12016001003
2610,1002866481,top,12015003006
2611,1002867548,bottom,12015009005
2612,1002868005,outer,12015004004
2613,1002869186,shoes,12016013004002
2614,1002869894,bottom,12015009002
2615,1002870064,top,12015003006
2616,1002870113,top,12015003007
2617,1002871418,outer,12015004002
2618,1002872579,bags,12016021008
2619,1002873663,outer,12015004002
2620,1002874935,outer,12015004003
2621,1002875742,top,12015003004
2622,1002876333,top,12015003003
2623,1002880068,outer,12015004001
2624,1002881026,outer,12015004004
2625,1002881214,top,12015003007
2626,1002881439,top,12015003003
2627,1002881454,top,12015003007
2628,1002881648,outer,12015004002
2629,1002882110,top,12015003004
2630,1002882564,bottom,12015009004
2631,1002882904,top,12015003006
2632,1002884146,outer,12015004001
2633,1002884617,top,12015003006
2634,1002884875,top,12015003006
2635,1002884883,bags,12016001001
2636,1002885621,shoes,12016013004001
2637,1002887771,shoes,12016013001002
2638,1002888259,shoes,12016013001002
2639,1002888974,bags,12016021003
2640,1002890864,top,12015003005
2641,1002890995,top,12015003006
2642,1002894151,outer,12015004003
2643,1002894617,bottom,12015009004
2644,1002895717,bags,12016021008
2645,1002896110,bags,12016021008
2646,1002896279,bags,12016021008
2647,1002896470,bags,12016001001
2648,1002896740,outer,12015004004
2649,1002896784,outer,12015004004
2650,1002898237,bags,12016001003
2651,1002898593,top,12015003007
2652,1002898704,top,12015003005
2653,1002899050,top,12015003005
2654,1002899362,bags,12016001008
2655,1002900082,bags,12016021003
2656,1002901071,bags,12016021003
2657,1002902436,top,12015003003
2658,1002905722,top,12015003006
2659,1002907906,shoes,12016013001004
2660,1002907948,top,12015003006
2661,1002908140,bags,12016001008
2662,1002908403,bags,12016001003
2663,1002908701,shoes,12016013004001
2664,1002908817,top,12015003003
2665,1002908966,outer,12015004001
2666,1002909055,bags,12016001003
2667,1002909186,outer,12015004004
2668,1002909210,shoes,12016013003004
2669,1002909248,top,12015003007
2670,1002909608,top,12015003004
2671,1002910553,top,12015003007
2672,1002914712,top,12015003007
2673,1002914716,outer,12015004004
2674,1002914885,outer,12015004004
2675,1002916847,shoes,12016013004005
2676,1002917097,top,12015003007
2677,1002917352,bags,12016001001
2678,1002918121,bags,12016001004001
2679,1002918381,bottom,12015009005
2680,1002918941,outer,12015004003
2681,1002919055,bags,12016001002
2682,1002919062,bottom,12015009005
2683,1002919321,outer,12015004001
2684,1002920429,outer,12015004002
2685,1002920805,outer,12015004004
2686,1002923377,top,12015003007
2687,1002925271,top,12015003004
2688,1002927425,top,12015003006
2689,1002928382,top,12015003005
2690,1002930186,bottom,12015009001
2691,1002930209,shoes,12016013007001
2692,1002930300,outer,12015004001
2693,1002931091,shoes,12016013003002
2694,1002932094,bags,12016001003
2695,1002932567,shoes,12016013007001
2696,1002933329,bags,12016001001
2697,1002934579,top,12015003004
2698,1002935051,shoes,12016013003002
2699,1002935523,top,12015003006
2700,1002935668,bottom,12015009002
2701,1002935803,outer,12015004004
2702,1002936835,shoes,12016013001002
2703,1002937007,outer,12015004001
2704,1002938838,bags,12016001004001
2705,1002940417,bags,12016021002
2706,1002940547,top,12015003007
2707,1002940814,top,12015003005
2708,1002941308,top,12015003007
2709,1002942047,top,12015003005
2710,1002942539,top,12015003005
2711,1002943017,outer,12015004002
2712,1002943100,outer,12015004003
2713,1002943117,top,12015003003
2714,1002943137,top,12015003003
2715,1002943687,outer,12015004002
2716,1002944104,top,12015003005
2717,1002944533,outer,12015004001
2718,1002944679,top,12015003003
2719,1002946134,bottom,12015009001
2720,1002946891,shoes,12016013003002
2721,1002947037,bottom,12015009004
2722,1002947057,outer,12015004003
2723,1002947822,bottom,12015009001
2724,1002948651,bags,12016001003
2725,1002949548,top,12015003004
2726,1002950387,bottom,12015009002
2727,1002951209,outer,12015004002
2728,1002951494,top,12015003007
2729,1002951837,outer,12015004004
2730,1002951920,outer,12015004004
2731,1002952788,top,12015003006
2732,1002953382,bags,12016021008
2733,1002953784,outer,12015004001
2734,1002955301,outer,12015004004
2735,1002955785,shoes,12016013003002
2736,1002956862,outer,12015004004
2737,1002958168,outer,12015004001
2738,1002958652,bottom,12015009001
2739,1002958865,bottom,12015009005
2740,1002960352,top,12015003006
2741,1002960552,bags,12016001001
2742,1002962122,top,12015003005
2743,1002962236,outer,12015004004
2744,1002962256,bottom,12015009001
2745,1002962784,top,12015003002
2746,1002962853,bottom,12015009004
2747,1002962881,outer,12015004004
2748,1002963000,outer,12015004001
2749,1002963145,bottom,12015009004
2750,1002963443,bottom,12015009004
2751,1002964971,outer,12015004001
2752,1002967437,outer,12015004003
2753,1002969506,shoes,12016013001002
2754,1002973039,outer,12015004002
2755,1002973179,top,12015003006
2756,1002973560,shoes,12016013001002
2757,1002973593,outer,12015004002
2758,1002973606,top,12015003006
2759,1002973609,top,12015003005
2760,1002973636,outer,12015004001
2761,1002973662,bottom,12015009002
2762,1002973860,top,12015003002
2763,1002975712,outer,12015004003
2764,1002978419,outer,12015004003
2765,1002978868,outer,12015004003
2766,1002981823,shoes,12016013001004
2767,1002981976,outer,12015004003
2768,1002982040,top,12015003002
2769,1002982408,top,12015003007
2770,1002983003,top,12015003007
2771,1002983042,top,12015003003
2772,1002983227,bottom,12015009001
2773,1002983972,top,12015003006
2774,1002984260,bottom,12015009005
2775,1002984715,shoes,12016013001002
2776,1002985175,bags,12016021008
2777,1002985250,shoes,12016013008
2778,1002985398,bottom,12015009004
2779,1002985418,outer,12015004001
2780,1002986942,outer,12015004001
2781,1002988887,shoes,12016013001002
2782,1002989284,shoes,12016013001004
2783,1002989806,shoes,12016013001002
2784,1002991227,shoes,12016013001002
2785,1002991264,outer,12015004004
2786,1002991775,top,12015003007
2787,1002996733,outer,12015004001
2788,1002998327,bottom,12015009005
2789,1003000033,top,12015003007
2790,1003000377,bottom,12015009004
2791,1003000832,outer,12015004001
2792,1003004461,bottom,12015009005
2793,1003004773,top,12015003005
2794,1003004913,bags,12016021008
2795,1003005192,bottom,12015009005
2796,1003005602,top,12015003004
2797,1003005624,bags,12016021003
2798,1003006130,outer,12015004001
2799,1003006171,top,12015003005
2800,1003006445,outer,12015004001
2801,1003006643,top,12015003006
2802,1003007111,top,12015003006
2803,1003007766,top,12015003004
2804,1003007831,outer,12015004003
2805,1003008234,bottom,12015009002
2806,1003008991,outer,12015004002
2807,1003009441,bags,12016001004001
2808,1003009452,bags,12016001008
2809,1003009835,outer,12015004002
2810,1003009991,top,12015003007
2811,1003010082,shoes,12016013001002
2812,1003010670,top,12015003004
2813,1003010747,top,12015003005
2814,1003011721,top,12015003005
2815,1003011822,bottom,12015009002
2816,1003012566,bottom,12015009003
2817,1003013342,top,12015003007
2818,1003014135,top,12015003003
2819,1003014472,top,12015003002
2820,1003014606,top,12015003006
2821,1003014656,top,12015003005
2822,1003014671,top,12015003004
2823,1003014749,bottom,12015009002
2824,1003014803,outer,12015004003
2825,1003014945,top,12015003002
2826,1003015760,shoes,12016013001002
2827,1003015958,outer,12015004003
2828,1003016021,bottom,12015009005
2829,1003016608,bottom,12015009001
2830,1003018327,bottom,12015009002
2831,1003020056,top,12015003006
2832,1003021236,top,12015003004
2833,1003021550,shoes,12016013007001
2834,1003021647,top,12015003004
2835,1003021754,bottom,12015009004
2836,1003022239,top,12015003006
2837,1003023433,outer,12015004001
2838,1003023946,shoes,12016013001001
2839,1003024997,shoes,12016013001002
2840,1003025736,shoes,12016013001002
2841,1003025925,top,12015003006
2842,1003026165,bottom,12015009005
2843,1003027605,bottom,12015009005
2844,1003027617,bottom,12015009002
2845,1003027834,bags,12016001003
2846,1003030082,bottom,12015009004
2847,1003030258,outer,12015004002
2848,1003030891,outer,12015004001
2849,1003031331,shoes,12016013003002
2850,1003031368,top,12015003007
2851,1003031978,top,12015003005
2852,1003032439,top,12015003007
2853,1003033015,bags,12016001003
2854,1003033113,shoes,12016013001001
2855,1003033270,outer,12015004004
2856,1003035191,bottom,12015009003
2857,1003035463,bottom,12015009001
2858,1003035890,outer,12015004004
2859,1003036744,bottom,12015009003
2860,1003037032,top,12015003006
2861,1003037078,top,12015003004
2862,1003037147,top,12015003004
2863,1003037363,bottom,12015009001
2864,1003037528,bottom,12015009002
2865,1003037623,top,12015003004
2866,1003039742,top,12015003006
2867,1003040464,outer,12015004004
2868,1003041175,shoes,12016013004005
2869,1003042356,top,12015003002
2870,1003043721,bags,12016021006
2871,1003043865,shoes,12016013004005
2872,1003045260,shoes,12016013001002
2873,1003045964,outer,12015004001
