,Id,Rating,Review
0,2030579822,보통,생각보다 크기가 작네요 
1,2030579822,보통,잘 받았습니다. ^^ 
2,2030579822,보통,싸게 잘샀어요 
3,2031223329,추천, 
4,2031223329,추천, 
5,2031223329,적극추천, 
6,2031223329,적극추천, 
7,2031223329,적극추천, 
8,2031223329,만족, 
9,2031223329,불만, 
10,2031223329,만족, 
11,2031223329,만족, 
12,2031223329,만족, 
13,2031223329,만족, 
14,2031223329,만족, 
15,2031223329,만족, 
16,2031223329,만족, 
17,2031223329,보통, 
18,2031227071,보통,배송 배송만 빼면 완벽 옷은 참 예뻐요 제목대로 여리여리 여성스럽네요 점프수트 구입하고싶어서 찾다가 이제품으로
19,2031227071,보통,ㅎㅎ 블랙 구매했는데 바지긴 한데 입으면 치마같아서 매우 짧아보여요 요런거 잘 생각해보고 구매하세요
20,2031227071,보통,나름조아요 옷이 시원하고 편하긴한데 사이즈가 55까지만 가능할것 같아요...66은 가슴밑부분이 답답할수도 .ㅇ.
21,2031227071,보통,배송엄청느림 
22,2031227071,보통,바지긴한데 넘짧아요 
23,2031227071,보통,생각만큼 여리해보이진않은데 무난히 이뻐요 가슴이 많이파여 꼭 조금 바느질해서입어야할듯해요 
24,2031227071,보통,이뻐용 배송은 오래걸렸지만 
25,2031227071,보통,너무구겨져와여~근데 옷은 이쁜데 55까지만 추천 
26,2031227071,보통,지퍼가 힘들지만 예뻐요 
27,2031227071,보통,ㅎㅎ이ㅃ야 
28,2031237166,보통,생 각보다 그리 막 너무 이쁘다 는 아니구요 걍 입으려고요 근데 옷받을는데 꼭 사람향기같이 그런향이 나더락 요 피팅하신거 보내고 그러시는건 아닌지..
29,2031237166,보통,배송이 너무느림 생각보다 길이 좀 짧음 
30,2031237166,보통,조아요ㅎㅎ 
31,2031237166,보통,배송만빼면 정말 예뻐요 
32,2031237166,보통,배송너무느림 
33,2031237166,보통,옷은이쁘나 배송이느림 
34,2031237166,보통,생각보다 별루에욤.. 
35,2031237166,보통,생각보다 천이 두껍네요~ 날씨더운날은 더울듯싶어요ㅋ 팔있는부분이 넓어요 생각보다~~~ 
36,2031237166,보통,옷은 예쁜데 사이즈가 저한테는 좀 큰거같아여 귀찮아 그냥 구매합니다 
37,2031237166,보통,쏘쏘입니다 
38,2031303759,보통,보풀 일어나는질 몇번 빨면 보풀 일어날거임... 그전에 잘입고 다니기~!! 싼데 질까지 바라면 안되지~!! 구치~??!!
39,2031303759,보통,쏘쏘 걍 ㄱ.래뇨 걍 그래요 걍 그래 ㅋㅋ 편하게 입기 좋네요 배송 근데 넘 느림요 배송 좀 빨리 해주세요
40,2031303759,보통,"잣받맛음 반품권이라 엄청늦게왓어요 블랙이라오아이보리 시킷는데 블랙이 목파임이,더 마니파졋어요 확실히 틀리게 ㅎㅎ 그래도 ㅇ옷은이뻐용 ㅎㅎ"
41,2031303759,보통,배송 보름후 그냥 얇디얇은 가슴 보이는 옷이라 생각하시고 ...배송은 엄청 느림 문의도 답도 없고...
42,2031303759,보통,c fusiskxjcjdiwosodjfjdkslzkzxkdjslskxjdidososkdkxkxlxkxkxdjdkdkf
43,2031303759,보통,ㅅㄷㅅ ㄷㄴㄷㄱㄷㅎㅈㅅㅈㅂㄷㅍㄷㅂㅈㅅㅈzgshsjdkdjejejfncjdosodkxjdidkxdmdkd
44,2031303759,보통,좋 ㅅㄷ극ㄷㅅㅈㅅㅈㅇㅈㅇㅌㅂㄷㄱㅈㅇㅈㅇㄷㅂㄷㅂㅈㅅㅈㅅㄷㄱㄷㄴㅈㅅㅈㅅㅈㅅㄷㅅㄷㅅㅈㅇㅈㄴㄷㄱㄷㅅㅈㅅㄷㅅ
45,2031303759,보통,가격이 가격이 저렴해서 별 기대는 안했는데 완전부들부들하진 않네여 걍 대충 입으려고여 색도그냥 그럭저럭
46,2031303759,보통,다비치고 파여서 일부로 슴가를 보여주기위한 옷이네요ㅋㅋ 여름에 해외가는데 자유롭게 입기편할것같습니다ㅋ이너로입을게요
47,2031303759,보통,배송은 실망스럽네요 가격대비 옷 재질은 괜찮아요 천도 짱짱한 느낌인데 입고되기까지 한참 기다렸어요 기다린 게 아까워 취소 안했습니다
48,2031303759,보통,뭐지 이 내복은 ㅋ 
49,2031303759,보통,그냥그래요싸니카머... 
50,2031303759,보통,그냥그래요싸니칸머 
51,2031303759,보통,ㄷㄴ븐ㅂㄷㄴㅂㄷㄴㅂㄷ 
52,2031303759,보통,ㄷㄴㅂㄷㅂㄷㄴ븐 
53,2031303759,보통,잘받았습니다 
54,2031303759,보통,배송늦었네요 
55,2031303759,보통,배송늦었네요 
56,2031303759,보통,배송늦었네요 
57,2031303759,보통,18일비다린보람이없음 
58,2031398627,,
59,2032685226,보통,음 그저그러요 그저그러요 물건은 뚜껍고 한데 구지 머 두꺼운거 입을일이 없고 .. 너무 또 긴거 같은 기분이에요 178인데... 그냥 집에서 입기 좋은듯하네요
60,2032685226,보통,나시 구매자 나시 어쩌다가 구매하게 되었는데 가격대비 괜찮네요. 물론 단점은 실이 몸에 묻어난다는점.. 그점 말고는 가격대비 최고인것 같습니다.
61,2032685226,보통,나시 구매자 이거옷 몸에 실이 조금 묻어나는거말고는 괜찮네요 ! 친구들에게 적극추천해줬습니다. 굿bb!
62,2032685226,보통,생각보다 괜찮음 컬러도 나쁘지 않고 외출복으로 무리가 없네요 ㅋㅋ 생각보다 이뻐서 다행이에요 ㅋㅋ 남편이 좋아합니다.
63,2032685226,보통,생각보다 괜찮음 생각보다 입었을때 나쁘지 않아요 ㅋㅋ 두께는 좀 있는 편인데 그래도 민소매라서 시원하고 싼티는 많이 안나요
64,2032685226,보통,만족 가격대비 퀄리티 대비 그냥만족하면서 입곘습니다 그렇게 추천할만안 옷은 아닌것같습ㅁ니다ㅇㄴㅇㄴㅇ
65,2032685226,보통,기본나시.. 아들 선물로 구매했습니다 배송도 빠르고 good!! 디자인은 맘에 드는데..원단재질이 좀 두꺼운게 아쉽습니다 아들은 맘에 든다니 좋네요^^
66,2032685226,보통,적당함 딱 가격에 맞는 퀄리티 ㅅ 빨면 쮸글해지긴하는데 어깨넓고 꼭지크리도 안뜨고
67,2032685226,보통,조아야어어 좋아여어 좀 두ㅜㅡㅡ껍긴해ㅐㅐㅐ도ㅠ 좋에ㅔㅔ여 잘 아ㅏㅏㅏㅏ입을게ㅔㅔㅔ여여요쿠ㅜ터텨나만
68,2032685226,보통,이쁘게 잘입겠습니다 
69,2032685226,보통,이쁘게 잘입겠습니다 
70,2032685226,보통,즐겨 입을수 있겠어요 
71,2032685226,보통,좀 뻣뻣하지만 톡톡한것이 즐겨 입겠어요 
72,2032685226,보통,보통입니다 
73,2032685226,보통,보통입니다 
74,2032685226,보통,너무 두꺼워서 여름에 기본 나시로는 못입겠어요 
75,2032685226,보통,너무 두꺼워서 여름에 기본 나시로는 못입겠어요 
76,2032685226,보통,너무 두꺼워서 여름에 기본 나시로는 못입겠어요 
77,2032685226,보통,너무 두꺼워서 여름에 기본 나시로는 못입겠어요 
78,2032748699,보통,기분이.. 얼룩이..기분이...별로에요 믿고 두번째구매인데.ㅇ..담부터 검수꼼꼼히부탁드려요 다른건좋아요
79,2032748699,보통,잘입을게요 
80,2032748699,보통,가나다라마바 
81,2032748699,보통,굳굳입니다~ 
82,2032748699,보통,이쁘네요ㅎ 
83,2032748699,보통,이뻐요 기장이 좀짧아요 
84,2032748699,보통,이뻐요 기장이좀 짧은감이잇지만 
85,2032748699,보통,재질이싼티나요 
86,2032748699,보통,소재가 좋지는 않음 
87,2032748699,보통,소재가 좋지는 않음 
88,2032748699,보통,소재가 좋은 편은 아니지만 막 입고 다니기엔 무안합니다. 
89,2032811422,보통,ㆍ 옷이 커요 무지 무지 보통 싸서 그냥 나뒀는데 왠지 안입을듯 그냥 스커트에 입기는 괜찮을꺼 같기도하지만 자켓을 걸치지않음 부해보이고 그래요 추천안해요
90,2032811422,보통,저는 그닥.. 음. 이건 기대에 못미쳤어요. 저렴한 티가... 끝단 마감은 한번 빨면 실이 호로록 풀린다는.
91,2032811422,보통,"저한테는 좀 작은것 같아요 세탁해서 입어보니 속이 비치고, 기장이 짧아요... 살이쪄서 사을 빼고 입으면 이쁠것 같아요.. 너무 붕해보이더라구요.. 검정색으로 살걸 그랬나봐요.."
92,2032811422,보통,후기 레이스 스판 블라우스 받아서 착용해보니 목 어깨부분 신축성이 없어 입고 벗을때 조금 불편합니다
93,2032811422,보통,이뻐요 아주 예뻐요 입으면 몸에 잘맞고 괜찮아요 이런 스타일은 처음인데 마음에 들어요 스판이 있어서 입고다니기 아주 좋아요
94,2032811422,보통,예뻐요. 일단 빳빳함과 냄새는 세탁한번해서 해결봤고요( 냄새 머리아팠어요) 허리 시보리 좋아하는 분은 좋아할만한 스탈예요. 약간 마른분들 어깨 좁은분들 어울릴듯
95,2032811422,보통,. 가격을 생각하면 그정도 퀄리티에요 약간 저렴한 티가 나지만 디자인은 제 취향이네요 밑단이 예쁩니다.
96,2032811422,보통,빠른배송에 옷도 이쁘네요^^ 
97,2032811422,보통,잘 받았습니다... 
98,2032811422,보통,너무 짧아요 
99,2032811422,보통,체구가 작아서 그런지 입었을때 생각보다 부해보여요~ 목도 좀 답답해보이고..물론 제목이 좀 짧아서^^; 옷은 이뻐요! 
100,2032811422,보통,ㅂ조금 짧네요 ㅠ 
101,2032811422,보통,그냥 그래여 ㅠ 
102,2032811422,보통,여성스러워요 깕끔하니 좋네요~~^^ 
103,2032811422,보통,기대 많이 하고 2주정도인가 기다려 받은건데 넘 부하네요. 말라서 그런가. 모델은 이쁘던데ㅜㅠ 
104,2032811422,보통,잘받았어요 
105,2032811422,보통,잘받았어요 
106,2032890394,보통,선물한건데 괜찮다고 하시네요~ 
107,2032908009,보통,"후기입니다~~ 모델분처럼 저런 핏이 나오지는 않지만 데일리로 입을 수 있을거같아요
검정색으로 구매했는데 소매부분이 특이해서 괜찮았어요! "
108,2032908009,보통,ㅎㅎ 재질이 생각했던것보다 훨씬 별로에요 그냥 몇번 입고 말것같아요 앞에도 많이 파져있구 재질이할머니옷같움
109,2032908009,보통,"머스타드색 구매 흠..처음엔 예쁘다고생각했는데
 이 옷 팔 부분이 좀 밴드같이 되 있고 그 이후가 저렇게 소매가 넓게 퍼지는 스타일인데
 그 밴드 부분이 좀.. 고급스러워보이진않아요
그래도 옷 자체가 엄청 별로이진 않은데 그냥 인터넷으로 산 옷 같이 생겼어요 "
110,2032908009,보통,예뻐요~! 캐주얼하게 입으면 더 예뻐요! 타 쇼핑몰보다 저렴해서 구매했는데 만족해요ㅎ 가슴라인이 생각보다 좀 파졌어요
